,state,ft,bt,km,transmission,ownerNo,oem,model,modelYear,centralVariantId,variantName,price,Registration Year,Insurance Validity,Fuel Type,Seats,Kms Driven,RTO,Engine Displacement,Transmission,Year of Manufacture,Features,Mileage,Engine,Max Power,Torque,Color,Engine Type,Displacement,Max Torque,No of Cylinder,Fuel Suppy System,Turbo Charger,Super Charger,Length,Width,Height,Wheel Base,Kerb Weight,Gear Box,Drive Type,Steering Type,Turning Radius,Front Brake Type,Rear Brake Type,Tyre Type,No Door Numbers,Cargo Volumn
1105,bangalore,Diesel,SUV,"1,00,000",Manual,2,Mahindra,Mahindra TUV 300,2016,3755,T8,650000.0,2016,Third Party insurance,Diesel,7.0,100000,KA05,1493 cc,Manual,2016.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Radio",18.49,1493.0,100bhp@3750rpm,240,Others,mHawk 100 Diesel Engine,1493.0,240Nm@1600-2800rpm,3,CRDi,Yes,No,3995,1835,1826,2680,1755,5 Speed,RWD,Power,5.35,Disc,Drum,"Tubeless,Radials",5,355
1106,bangalore,Petrol,Sedan,"50,666",Automatic,1,Honda,Honda City,2017,5630,i-VTEC CVT ZX,1005000.0000000001,2017,Third Party,Petrol,5.0,50666,KA53,1497 cc,Automatic,2017.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Radio",18.0,1497.0,117.6bhp@6600rpm,145,Silver,i VTEC Engine,1497.0,145Nm@4600rpm,4,PGM-Fi,No,No,4440,1695,1495,2600,1107kg,CVT,FWD,Power,5.3,Ventilated Disc,Drum,"Tubeless,Radial",4,510
1107,bangalore,Petrol,SUV,"16,962",Manual,1,Tata,Tata Nexon,2022,8894,XZ Plus P Dark Edition,1193000.0,2022,Third Party,Petrol,5.0,16962,KA53,1199 cc,Manual,2022.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Brake Assist,Radio",17.57,1199.0,118.36bhp@5500rpm,170,Black,1.2l Turbocharged Revotron Engine,1199.0,170nm@1750-4000rpm,3,,Yes,,3993,1811,1606,2498,1250,6-Speed,,,5.1,Disc,Drum,"Tubeless, Radial",5,350
1108,bangalore,Petrol,Hatchback,"10,000",Manual,1,Volkswagen,Volkswagen Polo,2019,6301,1.0 MPI Highline Plus,900000.0,2019,Third Party insurance,Petrol,5.0,10000,KA05,999 cc,Manual,2019.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Cd Player",18.78,999.0,75bhp@6200rpm,95,Others,MPI Petrol Engine,999.0,95Nm@3000-4300rpm,3,MPFI,No,No,3971,1682,1469,2469,1044Kg,5 Speed,FWD,Power,4.97,Disc,Drum,"Tubeless,Radial",5,280
1109,bangalore,Diesel,SUV,"10,000",Manual,1,Mahindra,Mahindra XUV700,2022,8620,AX7 Diesel BSVI,2150000.0,2022,Third Party insurance,Diesel,7.0,10000,,2198 cc,Manual,2022.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Radio",19.7,2198.0,182.38bhp@3500rpm,420,Others,2.2 L Turbo Diesel,2198.0,420Nm@1600-2800rpm,4,CRDi,Yes,,4695,1890,1755,2750,1860,6-Speed,FWD,Power,5.0,Ventilated Disc,Solid Disc,"Tubeless, Radial",5,355
1110,bangalore,Petrol,Hatchback,"70,446",Automatic,1,Volkswagen,Volkswagen Polo,2017,1941,GT TSI,925000.0,2017,Comprehensive,Petrol,5.0,70446,KA51,1197 cc,Automatic,2017.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Cd Player",17.21,1197.0,103.5bhp@5000rpm,175,Red,TSI Petrol Engine,1197.0,175Nm@1500-4100rpm,4,Direct Injection,Yes,No,3971,1682,1469,2469,1109 kg,7 Speed,FWD,Power,4.97,Disc,Drum,"Tubeless,Radial",5,280
1111,bangalore,Petrol,Hatchback,"60,528",Automatic,2,Volkswagen,Volkswagen Polo,2017,1941,GT TSI,865000.0,2017,Third Party insurance,Petrol,5.0,60528,KA03,1197 cc,Automatic,2017.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Cd Player",17.21,1197.0,103.5bhp@5000rpm,175,Grey,TSI Petrol Engine,1197.0,175Nm@1500-4100rpm,4,Direct Injection,Yes,No,3971,1682,1469,2469,1109 kg,7 Speed,FWD,Power,4.97,Disc,Drum,"Tubeless,Radial",5,280
1112,bangalore,Petrol,SUV,"7,132",Manual,1,Volkswagen,Volkswagen Taigun,2021,8610,1.0 TSI Topline BSVI,1585000.0,2022,Comprehensive,Petrol,5.0,7132,KA02,999 cc,Manual,2021.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Brake Assist,Radio",20.08,999.0,113.98bhp@5000-5500rpm,178,Silver,1.0L TSI,999.0,178Nm@1750-4500rpm,3,TSI,Yes,,4221,1760,1612,2651,1255,6-Speed,,Electric,5.05,Disc,Drum,"Tubeless, Radial",5,385
1113,bangalore,Diesel,Sedan,"1,00,000",Manual,5,Ford,Ford Fiesta,2009,994,1.4 ZXi TDCi LE,120000.0,2009,Third Party insurance,Diesel,5.0,100000,,1399 cc,Manual,2009.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Cd Player",17.8,1399.0,"68 @ 4,000 (PS@rpm)",16,White,In-Line Engine,1399.0,"16.3 @ 2,000 (kgm@rpm)",4,CRDI,No,No,4282,1686,1468,2486,1150kg,5 Speed,FWD,Power,4.9,Ventilated Disc,Self-Adjusting Drum,"Tubeless,Radial",4,355
1114,bangalore,Diesel,SUV,"80,000",Automatic,3,Mercedes-Benz,Mercedes-Benz M-Class,2012,4660,ML 350 CDI,1800000.0,2012,Third Party insurance,Diesel,5.0,80000,KA03,2987 cc,Automatic,2012.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Brake Assist,Cd Player",11.74,2987.0,254.8bhp@3600rpm,619,Others,V-Type Diesel Engine,2987.0,619Nm@1600-2400rpm,6,CRDi,Yes,No,4817,2141,1762,2915,2175kg,7 Speed,AWD,Power,5.9,Disc,Disc,"Tubeless,Radial",5,355
1115,bangalore,Petrol,SUV,"30,000",Automatic,1,Mercedes-Benz,Mercedes-Benz GLE,2018,5533,43 AMG Coupe,7000000.0,2018,Third Party insurance,Petrol,5.0,30000,,2996 cc,Automatic,2018.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Brake Assist,Cd Player",8.9,2996.0,384.87bhp@6100rpm,520,Red,V Type Petrol Engine,2996.0,520Nm@2000-4200rpm,6,Direct Injection,Yes,No,4891,2129,1719,2915,2240Kg,9 Speed,AWD,Power,5.9,Ventilated Disc,Ventilated Disc,"Radial,Tubeless",5,355
1116,bangalore,Diesel,Hatchback,"1,20,000",Manual,3,Tata,Tata Indica V2,2015,2520,DLX BSIII,195000.0,2015,Third Party insurance,Diesel,5.0,120000,,1405 cc,Manual,2015.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Centeral Locking,Power Door Locks,Cd Player",17.88,1405.0,48.21bhp@5000rpm,85,Others,TDi Engine,1405.0,85Nm@2500rpm,4,Direct Injection,Yes,No,3690,1665,1485,2400,1080kg,5 Speed,FWD,Power,4.9,Ventilated Disc,Drum,"Tubeless,Radial",5,355
1117,bangalore,Petrol,Hatchback,"21,280",Manual,1,Hyundai,Hyundai i20,2018,5703,1.2 Asta,799000.0,2018,Comprehensive,Petrol,5.0,21280,KA53,1197 cc,Manual,2018.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Cd Player",18.6,1197.0,81.83bhp@6000rpm,114,Silver,Kappa VTVT Petrol Engine,1197.0,114.7Nm@4000rpm,4,MPFI,No,No,3985,1734,1505,2570,1066kg,5 Speed,FWD,Power,5.2,Disc,Drum,Tubeless,5,355
1118,bangalore,Petrol,SUV,"82,021",Automatic,1,Ford,Ford Ecosport,2017,889,1.5 Ti VCT AT Titanium BSIV,689000.0,2017,Zero Dep,Petrol,5.0,82021,KA03,1499 cc,Automatic,2017.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Brake Assist,Cd Player",15.63,1499.0,110.4bhp@6300rpm,140,Silver,Ti-VCT Petrol Engine,1499.0,140Nm@4400rpm,4,Direct Injection,No,No,3999,1765,1708,2520,1250,6 Speed,FWD,Power,5.0,Ventilated Disc,Drum,"Tubeless,Radial",5,355
1119,bangalore,Petrol,SUV,"18,998",Manual,1,Tata,Tata Nexon,2023,9667,XZ Plus S BSVI,1068000.0,2023,Third Party,Petrol,5.0,18998,KA41,1199 cc,Manual,2023.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Power Adjustable Exterior Rear View Mirror,Electric Folding Rear View Mirror,Anti Lock Braking System,Brake Assist,Radio",17.33,1199.0,118.35bhp@5500rpm,170,Red,1.2l Turbocharged Revotron Engine,1199.0,170Nm@1750-4000rpm,3,,NO,,3993,1811,1606,2498,1195,6 Speed,,Electric,5.1,Disc,Drum,"Tubeless,Radial",5,350
1120,bangalore,Diesel,SUV,"56,189",Manual,1,Jeep,Jeep Compass,2018,5930,2.0 Limited 4X4,1798999.9999999998,2019,Third Party insurance,Diesel,5.0,56189,KA01,1956 cc,Manual,2018.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Cd Player",16.3,1956.0,170bhp@3750rpm,350,Red,2.0-Litre 4-Cyl Multijet II Engine,1956.0,350Nm@1750-2500rpm,4,CRDI,Yes,No,4395,1818,1640,2636,1641 kgs,6 Speed,4X4,Power,5.0,Disc,Discs,"Radial, Tubless",5,355
1121,bangalore,Petrol,Hatchback,"57,644",Manual,2,Maruti,Maruti S-Presso,2020,7172,VXI 2019-2022,383000.0,2021,Third Party,Petrol,5.0,57644,KA20,998 cc,Manual,2020.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Manually Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Centeral Locking,Radio",21.7,998.0,65.71bhp@5500rpm,89,Orange,K10C,998.0,89Nm@3500rpm,3,,,,3565,1520,1567,2380,736-775,5 Speed,FWD,Power,4.5,Ventilated Disc,Drum,"Tubeless, Radial",5,355
1122,bangalore,Petrol,Hatchback,"51,286",Manual,2,Maruti,Maruti Alto 800,2018,3923,VXI Optional,327000.0,2018,Comprehensive,Petrol,5.0,51286,KA51,796 cc,Manual,2018.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Manually Adjustable Exterior Rear View Mirror,Centeral Locking,Child Safety Locks,Cd Player",24.7,796.0,47.3bhp@6000rpm,69,Silver,F8D Petrol Engine,796.0,69Nm@3500rpm,3,MPFi,No,No,3430,1515,1475,2360,727kg,5 Speed,FWD,Power,4.6,Solid Disc,Drum,Tubeless Tyres,5,355
1123,bangalore,Diesel,SUV,"1,20,000",Manual,1,Mahindra,Mahindra Quanto,2012,3598,C6,195000.0,2012,Third Party insurance,Diesel,7.0,120000,RJ05,1493 cc,Manual,2012.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Centeral Locking,Cd Player",17.21,1493.0,100bhp@3750rpm,240,Silver,mCR100 Diesel Engine,1493.0,240Nm@1600-2800rpm,3,Common Rail,Yes,No,3985,1850,1880,2760,1640kg,5 Speed ,RWD,Power,5.4,Disc,Drum,"Tubeless,Radial",5,355
1124,bangalore,Petrol,Hatchback,"27,937",Manual,1,Hyundai,Hyundai Grand i10 Nios,2019,7091,Sportz,639000.0,2020,Third Party insurance,Petrol,5.0,27937,KA41,1197 cc,Manual,2019.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Radio",20.7,1197.0,81.86bhp@6000rpm,113,Silver,1.2 Kappa petrol,1197.0,113.8nm@4000rpm,4,,No,,3805,1680,1520,2450,1160,5-Speed,,Electric,5.0,Disc,Drum,"Tubeless, Radial",5,355
1125,bangalore,Diesel,SUV,"64,000",Manual,2,Renault,Renault Duster,2013,5066,85PS Diesel RxL,575000.0,2013,Comprehensive,Diesel,5.0,64000,KA51,1461 cc,Manual,2013.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Centeral Locking,Power Door Locks,Cd Player",20.45,1461.0,83.8bhp@3750rpm,200,White,dCi Diesel Engine ,1461.0,200Nm@1900rpm,4,CRDI,Yes,No,4315,1822,1695,2673,1240,5 speed,FWD,Power,5.2,Ventilated Disc,Drum,"Tubeless,Radial",5,355
1126,bangalore,Petrol,SUV,"40,031",Manual,2,Ford,Ford Ecosport,2017,885,1.5 Ti VCT MT Ambiente BSIV,660000.0,2017,Comprehensive,Petrol,5.0,40031,HR13,1499 cc,Manual,2017.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Centeral Locking,Power Door Locks,Radio",15.85,1499.0,110.4bhp@6300rpm,140,White,Ti-VCT Petrol Engine,1499.0,140Nm@4400rpm,4,Direct Injection,No,No,3999,1765,1708,2520,1200,5 Speed,FWD,Power,5.3,Ventilated Disc,Drum,"Tubeless,Radial",5,355
1127,bangalore,Petrol,Hatchback,"47,619",Manual,2,Maruti,Maruti Alto 800,2017,7073,LXI,325000.0,2017,Comprehensive,Petrol,5.0,47619,KA03,796 cc,Manual,2017.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Manually Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Child Safety Locks",22.05,796.0,47.33bhp@6000rpm,69,Silver,F8D Petrol Engine,796.0,69Nm@3500rpm,3,,,,3445,1515,1475,2360,755,5 Speed,,,4.6,Disc,Drum,Tubeless Tyres,5,355
1128,bangalore,Petrol,Hatchback,"90,000",Manual,5,Hyundai,Hyundai i20,2009,1615,Asta,225000.0,2009,Third Party insurance,Petrol,5.0,90000,,1197 cc,Manual,2009.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Fog Lights Front,Fog Lights Rear,Anti Lock Braking System,Brake Assist,Cd Player",17.0,1197.0,80 PS at 5200 rpm,1370,Silver,In-Line Engine,1197.0,"11.4 kgm at 4,000 rpm",4,MPFI,No,No,3940,1710,1505,2523,990,5 Speed,,Power,5.2,Disk,Drum,"Tubeless,Radial",5,355
1129,bangalore,Petrol,SUV,"20,000",Automatic,1,Toyota,Toyota Urban cruiser,2022,7974,Premium AT,1075000.0,2022,Third Party insurance,Petrol,5.0,20000,KA05,1462 cc,Automatic,2022.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Radio",18.76,1462.0,103.26bhp@6000rpm,138,Gray,k-series1.5l,1462.0,138nm@4400rpm,4,,,,3995,1790,1640,2500,1135-1150,4 Speed,,Electronic,5.2,Ventilated Disc,Drum,"Tubeless, Radial",5,328
1130,bangalore,Petrol,SUV,"20,000",Manual,1,Toyota,Toyota Urban cruiser,2022,7971,Premium,975000.0,2022,Third Party insurance,Petrol,5.0,20000,KA05,1462 cc,Manual,2022.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Radio",17.03,1462.0,103.26bhp@6000rpm,138,Gray,k-series1.5l,1462.0,138nm@4400rpm,4,,,,3995,1790,1640,2500,1115-1130,5 Speed,,Electronic,5.2,Ventilated Disc,Drum,"Tubeless, Radial",5,328
1131,bangalore,Petrol,Hatchback,"70,000",Manual,3,Hyundai,Hyundai i10,2010,1586,Sportz 1.2,300000.0,2010,Third Party insurance,Petrol,5.0,70000,KA05,1197 cc,Manual,2010.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Fog Lights Front,Manually Adjustable Exterior Rear View Mirror,Centeral Locking,Day Night Rear View Mirror,Cd Player",20.36,1197.0,78.9bhp@6000rpm,111,Others,DOHC Engine,1197.0,111.8Nm@4000rpm,4,MPFI,No,No,3585,1595,1550,2380,960,5 Speed,FWD,Power,5.0,Ventilated Disc,Drum,"Tubeless,Radial",4,355
1132,bangalore,Diesel,Sedan,"1,10,000",Manual,3,Maruti,Maruti SX4,2011,4262,VDI,290000.0,2011,Third Party insurance,Diesel,5.0,110000,KA19,1248 cc,Manual,2011.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Rear,Centeral Locking,Child Safety Locks,Cd Player",21.5,1248.0,88.8bhp@4000rpm,200,Others,DDiS Diesel Engine,1248.0,200Nm@1750rpm,4,CRDi,No,No,4490,1735,1550,2500,1225kg,5 Speed,FWD,Power,5.3,Ventilated Disc,Drum,"Tubeless, Radial",4,355
1133,bangalore,Petrol,Hatchback,"40,000",Manual,3,Honda,Honda Brio,2012,1203,S MT,260000.0,2012,Third Party insurance,Petrol,5.0,40000,,1198 cc,Manual,2012.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Centeral Locking,Power Door Locks,Radio",19.4,1198.0,86.8bhp@6000rpm,109,Others,i-VTEC Engine,1198.0,109Nm@4500rpm,4,PGM - Fi,No,No,3610,1680,1500,2345,925kg,5 Speed,FWD,Power,4.5,Disc,Drum,"Tubeless,Radial",5,355
1134,bangalore,Diesel,Sedan,"1,00,000",Manual,3,Nissan,Nissan Sunny,2012,3350,Diesel XL,360000.0,2012,Third Party insurance,Diesel,5.0,100000,KA01,1461 cc,Manual,2012.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Brake Assist,Cd Player",21.64,1461.0,84.8bhp@3750rpm,200,Others,K9K Diesel Engine ,1461.0,200Nm@2000rpm,4,Common Rail,No,No,4425,1695,1505,2600,1092kg,5 Speed,FWD,Power,5.3,Disc,Drum,"Tubeless,Radial",4,355
1135,bangalore,Diesel,SUV,"10,000",Automatic,4,BMW,BMW X3,2013,357,2.0d SAV,1500000.0,2013,Third Party insurance,Diesel,5.0,10000,,1995 cc,Automatic,2013.0,,16.55,1995.0,"218 @ 6,500 (PS@rpm)",25,Others,In-Line Engine,1995.0,"25.5 @ 2,750-4,250 (kgm@rpm)",6,,No,No,4047,1709,1567,2523,1720kg,,,Power,5.0,,,"Tubeless,Radial",5,355
1136,bangalore,Petrol,Hatchback,"60,000",Manual,4,Hyundai,Hyundai EON,2017,1504,D Lite Plus,250000.0,2017,Third Party insurance,Petrol,5.0,60000,,814 cc,Manual,2017.0,"Power Steering,Remote Trunk Opener,Air Conditioner,Heater,Adjustable Head Lights,Manually Adjustable Exterior Rear View Mirror,Child Safety Locks,Day Night Rear View Mirror",21.1,814.0,55.2bhp@5500rpm,74,Others,Petrol Engine,814.0,74.5Nm@4000rpm,3,MPFI,No,No,3495,1550,1500,2380,860,5 Speed,FWD,Power,4.6,Disc,Drum,Tubeless,5,355
1137,bangalore,Petrol,SUV,"24,000",Automatic,1,Mahindra,Mahindra Thar,2021,8074,LX 4-Str Hard Top AT BSVI,1773999.9999999998,2021,Comprehensive,Petrol,4.0,24000,KA04,1997 cc,Automatic,2021.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Brake Assist,Radio",19.7,1997.0,150bhp@5000rpm,320,Black,mStallion 150 TGDi Engine,1997.0,320Nm@1500-3000rpm,4,,Yes,,3985,1855,1844,2450,1825,6 Speed,4X4,Power,5.0,Disc,Drum,"Radial, Tubeless",3,355
1138,bangalore,Petrol,SUV,"30,535",Manual,2,Hyundai,Hyundai Venue,2020,7927,SX Opt Sport iMT,1073000.0,2020,Third Party,Petrol,5.0,30535,KA53,998 cc,Manual,2020.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Radio",18.0,998.0,118.35bhp@6000rpm,171,White,Kappa 1.0 L Turbo GDi Petrol,998.0,171.6Nm@1500-4000rpm,3,GDi,Yes,,3995,1770,1605,2500,1280,iMT,FWD,Electric,5.0,Disc,Drum,Radial,5,350
1139,bangalore,Petrol,Hatchback,"20,229",Manual,2,Maruti,Maruti Alto K10,2017,7013,VXI Optional,349000.0,2017,Third Party,Petrol,5.0,20229,KA04,998 cc,Manual,2017.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Cd Player",23.95,998.0,67.05bhp@6000rpm,90,Others,K Series Petrol Engine,998.0,90Nm@3500rpm,3,MPFi,No,No,3545,1515,1475,2360,784kg,5 Speed,FWD,Power,4.6,Ventilated Disc,Drum,"Tubeless,Radial",5,177
1140,bangalore,Petrol,Hatchback,"35,800",Manual,1,Maruti,Maruti Celerio,2018,7364,VXI,484999.99999999994,2018,Third Party insurance,Petrol,5.0,35800,KA42,998 cc,Manual,2018.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Manually Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Centeral Locking",21.63,998.0,67.05bhp@6000rpm,90,White,K10B Engine,998.0,90Nm@3500rpm,3,MPFi,No,No,3695,1600,1560,2425,825kg,5 Speed,FWD,Power,4.7,Ventilated Disc,Drum,"Tubeless, Radial",5,355
1141,bangalore,Petrol,Hatchback,"11,453",Manual,1,Maruti,Maruti Wagon R,2021,7053,VXI Opt 1.2,591000.0,2021,Comprehensive,Petrol,5.0,11453,KA03,1197 cc,Manual,2021.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Centeral Locking,Radio",20.52,1197.0,81.80bhp@6000rpm,113,Grey,K12M Petrol Engine,1197.0,113Nm@4200rpm,4,MPFI,No,No,3655,1620,1675,2435,830-845kg,5 Speed,FWD,Power,4.7,Disc,Drum,"Tubeless Tyres, Radial",5,355
1142,bangalore,Petrol,Hatchback,"35,410",Manual,1,Hyundai,Hyundai i20,2016,1481,Sportz 1.2,657000.0,2016,Comprehensive,Petrol,5.0,35410,KA05,1197 cc,Manual,2016.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Cd Player",18.6,1197.0,81.83bhp@6000rpm,114,Blue,Kappa VTVT Petrol Engine,1197.0,114.7Nm@4000rpm,4,MPFI,No,No,3985,1734,1505,2570,1066kg,5 Speed,FWD,Power,5.2,Disc,Drum,Tubeless,5,355
1143,bangalore,Petrol,Hatchback,"50,000",Manual,1,Maruti,Maruti Alto,2009,3919,LXi BSIII,210000.0,2009,Third Party insurance,Petrol,5.0,50000,,796 cc,Manual,2009.0,"Power Steering,Remote Fuel Lid Opener,Air Conditioner,Heater,Manually Adjustable Exterior Rear View Mirror,Tinted Glass,Brake Assist,Halogen Headlamps",19.7,796.0,46.3bhp@6200rpm,62,Others,In-Line Engine,796.0,62Nm@3000rpm,3,MPFI,No,No,3495,1475,1460,2360,705kg,5 Speed,FWD,Power,4.6,Disc,Drum,"Tubeless,Radial",5,355
1144,bangalore,Petrol,Hatchback,"49,948",Automatic,1,Hyundai,Hyundai Grand i10,2018,5603,1.2 Kappa Magna AT,591000.0,2018,Third Party insurance,Petrol,5.0,49948,KA03,1197 cc,Automatic,2018.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Centeral Locking,Speakers Front",18.9,1197.0,81.86bhp@6000rpm,113,Blue,Kappa VTVT Petrol Engine,1197.0,113.75nm@4000rpm,4,MPFI,No,No,3765,1660,1520,2425,1100,4 Speed,FWD,Power,4.8,Disc,Drum,Tubeless,5,256
1145,bangalore,Diesel,Hatchback,"77,000",Manual,2,Volkswagen,Volkswagen Polo,2014,1954,Diesel Highline 1.2L,509999.99999999994,2014,Comprehensive,Diesel,5.0,77000,KA35,1199 cc,Manual,2014.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Cd Player",22.07,1199.0,73.9bhp@4200rpm,180,Grey,In-Line Diesel Engine,1199.0,180Nm@2000rpm,3,CRDI,No,No,3970,1682,1453,2456,1145kg,5 Speed,FWD,Power,4.97,Disc,Drum,"Tubeless,Radial",5,355
1146,bangalore,Petrol,Hatchback,"48,285",Manual,1,Hyundai,Hyundai i20,2017,1481,Sportz 1.2,658000.0,2017,Comprehensive,Petrol,5.0,48285,KA51,1197 cc,Manual,2017.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Cd Player",18.6,1197.0,81.83bhp@6000rpm,114,Silver,Kappa VTVT Petrol Engine,1197.0,114.7Nm@4000rpm,4,MPFI,No,No,3985,1734,1505,2570,1066kg,5 Speed,FWD,Power,5.2,Disc,Drum,Tubeless,5,355
1147,bangalore,Petrol,Hatchback,"19,062",Manual,1,Renault,Renault KWID,2021,7435,Climber 1.0 MT Opt,513999.99999999994,2021,Comprehensive,Petrol,5.0,19062,KA51,999 cc,Manual,2021.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Manually Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Centeral Locking,Radio",21.74,999.0,67bhp@5500rpm,91,White,Petrol Engine,999.0,91Nm@4250rpm,3,MPFi,No,No,3731,1579,1490,2422,745,5 Speed,FWD,Electric,4.9,Disc,Drum,"Tubeless,Radial",5,279
1148,bangalore,Petrol,Hatchback,"70,000",Automatic,2,Hyundai,Hyundai i10,2011,1571,Sportz AT,330000.0,2011,Third Party insurance,Petrol,5.0,70000,,1197 cc,Automatic,2011.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Fog Lights Front,Manually Adjustable Exterior Rear View Mirror,Centeral Locking,Day Night Rear View Mirror,Cd Player",16.95,1197.0,78.9bhp@6000rpm,111,Others,DOHC Kappa2 Engine,1197.0,111.8Nm@4000rpm,4,MPFI,No,No,3585,1595,1550,2380,990,4-Speed,FWD,Power,5.0,Ventilated Disc,Drum,"Tubeless,Radial",4,355
1149,bangalore,Diesel,Sedan,"1,20,000",Automatic,2,Mercedes-Benz,Mercedes-Benz E-Class,2015,4625,E250 CDI Avantgrade,2250000.0,2015,Third Party insurance,Diesel,5.0,120000,,2143 cc,Automatic,2015.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Brake Assist,Cd Player",13.0,2143.0,201.1bhp@4200rpm,500,Others,In-Line Diesel Engine,2143.0,500Nm@1600-1800rpm,4,Direct Injection,Yes,No,4879,2071,1474,2874,1800kg,7 Speed,RWD,Power,5.3,Disc,Disc,"Tubeless,Radial",4,355
